Language,Text,texto_tokenizado
nl,Hij probeerde tevergeefs een opstand te organiseren leefde enkele maanden op de vlucht en pleegde,"['maanden', 'opstand', 'enkele', 'tevergeefs', 'organiseren', 'probeerde', 'op', 'hij', 'vlucht', 'leefde', 'te', 'een', 'pleegde']"
nl,De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Grote,"['soort', 'grote', 'door', 'eerst', 'voor', 'naam', 'geldig', 'gepubliceerd', 'het', 'wetenschappelijke']"
nl,Hij speelde mee in de sketches in de Gaston Berghmansshow vooral in kostuumfuncties zoals legercommandant,"['mee', 'gaston', 'zoals', 'vooral', 'kostuumfuncties', 'speelde', 'berghmansshow', 'hij', 'sketch', 'legercommandant']"
nl,Van Royen speelde ook mee in films zoals De Paniekzaaiers Zware Jongens Elixir dAnvers Plop,"['mee', 'plop', 'zoals', 'zware', 'elixir', 'royen', 'speelde', 'ook', 'danvers', 'jongens', 'paniekzaaiers']"
nl,Servaas van Maastricht Servatius Sarbatios of Aravatius meestal aangeduid als SintServaas of SintServatius zonder plaatsnaamtoevoeging,"['al', 'plaatsnaamtoevoeging', 'maastricht', 'meestal', 'aangeduid', 'servatius', 'sintservaas', 'sarbatios', 'zonder', 'sintservatius', 'aravatius', 'servaas']"
nl,Volgens de overlevering zou hij de laatste bisschop van Tongeren en de eerste bisschop van,"['tongeren', 'zou', 'laatste', 'bisschop', 'eerste', 'overlevering', 'hij', 'volgens']"
nl,Zijn graf bevindt zich volgens de traditie in de SintServaascrypte in de naar hem genoemde,"['sintservaascrypte', 'hem', 'graf', 'zijn', 'traditie', 'naar', 'genoemde', 'bevindt', 'zich', 'volgens']"
nl,Vrachtautos moeten ondanks een redelijk brede powerband vanwege het grote laadvermogen van een zeer uitgebreide,"['powerband', 'brede', 'redelijk', 'grote', 'laadvermogen', 'ondanks', 'moeten', 'zeer', 'uitgebreide', 'vanwege', 'vrachtautos', 'het', 'een']"
nl,Soms neemt dit extreme vormen aan vooral bij tweetaktmotoren De Honda en cc wegracemotoren uit,"['neemt', 'uit', 'vooral', 'dit', 'cc', 'som', 'vormen', 'wegracemotoren', 'tweetaktmotoren', 'aan', 'bij']"
nl,In veel gevallen wordt de powerband op de toerenteller aangegeven in de vorm van een,"['veel', 'powerband', 'wordt', 'op', 'aangegeven', 'vorm', 'gevallen', 'een', 'toerenteller']"
nl,SV Leo Victor is een voetbalclub uit Paramaribo die uitkomt in de Surinaamse Eerste Divisie,"['surinaamse', 'uit', 'divisie', 'leo', 'sv', 'die', 'uitkomt', 'eerste', 'voetbalclub', 'paramaribo', 'victor', 'een']"
nl,De voetbalclub werd opgericht door Frater Smith in die bedrijfsleider is geweest van de sigarenfabriek,"['opgericht', 'door', 'bedrijfsleider', 'frater', 'die', 'voetbalclub', 'werd', 'geweest', 'sigarenfabriek']"
nl,De eerste spelers van de Vereniging zijn dan ook de fabrieksarbeiders geweest die zich toen,"['vereniging', 'fabrieksarbeiders', 'zijn', 'die', 'ook', 'dan', 'eerste', 'zich', 'geweest', 'spelers', 'toen']"
nl,De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Ludwig,"['soort', 'door', 'eerst', 'voor', 'ludwig', 'naam', 'geldig', 'gepubliceerd', 'het', 'werd', 'wetenschappelijke']"
nl,Venezuela is onderverdeeld in staten estado federaal district distrito federal en de federale gebieden dependencias,"['venezuela', 'gebieden', 'staten', 'federaal', 'onderverdeeld', 'federale', 'dependencias', 'estado', 'distrito']"
nl,Resolutie van de Veiligheidsraad van de Verenigde Naties werd unaniem door de VNVeiligheidsraad aangenomen op,"['naties', 'resolutie', 'door', 'aangenomen', 'veiligheidsraad', 'verenigde', 'op', 'vnveiligheidsraad', 'unaniem', 'werd']"
nl,De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door W,"['soort', 'door', 'eerst', 'voor', 'naam', 'geldig', 'gepubliceerd', 'het', 'wetenschappelijke']"
nl,De toverhoed is een Nederlandstalige verzamelbundel van korte verhalen voor kinderen geschreven door Paul Biegel,"['geschreven', 'verzamelbundel', 'biegel', 'korte', 'kinderen', 'door', 'voor', 'toverhoed', 'een', 'verhalen', 'nederlandstalige']"
nl,Het boek waarvan de eerste editie geÃ¯llustreerd werd door Carl Hollander bevat meerdere sprookjesachtige verhalen,"['boek', 'sprookjesachtige', 'waarvan', 'editie', 'door', 'meerdere', 'gea-llustreerd', 'carl', 'eerste', 'hollander', 'het', 'werd', 'bevat', 'verhalen']"
nl,Een centrum voor menselijke erfelijkheid is een expertisecentrum verbonden aan een Belgische universiteit dat het,"['erfelijkheid', 'menselijke', 'voor', 'centrum', 'belgische', 'universiteit', 'verbonden', 'expertisecentrum', 'het', 'dat', 'een', 'aan']"
nl,Het multidisciplinair team dat aan zon centrum verbonden is verleent advies verduidelijkt onderzoeksresultaten en begeleidt,"['verduidelijkt', 'verleent', 'onderzoeksresultaten', 'multidisciplinair', 'advies', 'centrum', 'begeleidt', 'verbonden', 'het', 'dat', 'aan', 'zon']"
nl,Er zijn Vlaamse centra voor menselijke erfelijkheid het Centrum voor Medische Genetica aan de Universiteit,"['erfelijkheid', 'zijn', 'voor', 'centrum', 'menselijke', 'het', 'universiteit', 'er', 'vlaamse', 'medische', 'aan', 'genetica']"
nl,In het centrum voor menselijke erfelijkheid in Leuven werken onder meer professoren JeanJacques Cassiman en,"['leuven', 'werken', 'erfelijkheid', 'jeanjacques', 'onder', 'menselijke', 'voor', 'centrum', 'cassiman', 'professoren', 'het', 'meer']"
nl,De andere vier centra die niet onder de Vlaamse reglementering vallen maar vergelijkbare doelstellingen hebben,"['hebben', 'vergelijkbare', 'niet', 'maar', 'onder', 'centrum', 'reglementering', 'vlaamse', 'die', 'andere', 'vallen', 'vier', 'doelstellingen']"
nl,Cupping van Engels cupping therapy of koppen zetten is een onbewezen alternatieve geneeswijze waarbij een,"['zetten', 'koppen', 'therapy', 'cupping', 'waarbij', 'alternatieve', 'geneeswijze', 'engels', 'onbewezen', 'een']"
nl,Er kan ook gewerkt worden met een pompje om de onderdruk in de glazen te,"['om', 'worden', 'ook', 'pompje', 'onderdruk', 'te', 'er', 'glazen', 'gewerkt', 'een', 'kan']"
nl,Bij de natte variant wet cupping ook wel natte of bloedige koppen hijama oftewel zuigen,"['koppen', 'wet', 'cupping', 'natte', 'zuigen', 'ook', 'oftewel', 'variant', 'hijama', 'wel', 'bloedige', 'bij']"
nl,Na de behandeling zijn grote ronde paarse of rode plekken zichtbaar op de plek waar,"['grote', 'zijn', 'behandeling', 'na', 'plekken', 'waar', 'paarse', 'op', 'ronde', 'plek', 'zichtbaar', 'rode']"
nl,Runcton Holme is een civil parish in het bestuurlijke gebied Kings Lynn en West Norfolk,"['norfolk', 'lynn', 'parish', 'gebied', 'runcton', 'bestuurlijke', 'holme', 'het', 'een']"
nl,Marelle Worm augustus is een Nederlands voetballer die van tot uitkwam voor ADO Den Haag,"['tot', 'voetballer', 'uitkwam', 'marelle', 'voor', 'ado', 'den', 'augustus', 'die', 'worm', 'haag', 'nederland', 'een']"
nl,Marzi is een FransPoolse stripreeks die begonnen is in juni met Marzena Sowa als schrijver,"['juni', 'al', 'franspoolse', 'marzi', 'schrijver', 'die', 'sowa', 'marzena', 'begonnen', 'een', 'stripreeks']"
nl,De Engelstalige uitgave door VertigoDC werd genomineerd voor een Alex Award prijs uitgereikt door Amerikaanse,"['uitgave', 'door', 'voor', 'vertigodc', 'amerikaanse', 'engelstalige', 'uitgereikt', 'alex', 'genomineerd', 'prijs', 'werd', 'een']"
nl,Volgens sommige wetenschappers dient men van meerdere talen te spreken daar de verschillende stammen er,"['meerdere', 'verschillende', 'wetenschappers', 'dient', 'talen', 'stammen', 'sommige', 'er', 'te', 'spreken', 'volgens', 'daar']"
nl,Naar schatting heeft het Romani ruim woorden in het Nederlands achtergelaten waarvan acht woorden opgenomen,"['woorden', 'opgenomen', 'waarvan', 'naar', 'ruim', 'achtergelaten', 'romani', 'heeft', 'acht', 'nederland', 'het', 'schatting']"
nl,Een condensor wordt gebruikt om stoom of andere stoffen in de gasvormige fase te condenseren,"['stoom', 'gasvormige', 'wordt', 'fase', 'een', 'condenseren', 'stoffen', 'andere', 'condensor', 'te', 'om', 'gebruikt']"
nl,De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Jedlicka,"['soort', 'door', 'eerst', 'voor', 'het', 'naam', 'geldig', 'gepubliceerd', 'jedlicka', 'wetenschappelijke']"
nl,De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Dyar,"['soort', 'dyar', 'door', 'eerst', 'voor', 'naam', 'geldig', 'gepubliceerd', 'het', 'wetenschappelijke']"
nl,Grace Under Pressure is het tiende album van Rush uitgebracht in door Anthem Records en,"['door', 'anthem', 'tiende', 'uitgebracht', 'het', 'grace']"
nl,Hij werd vervangen door Peter Henderson die ook werkte met Frank Zappa en King Crimson,"['door', 'werkte', 'crimson', 'die', 'ook', 'peter', 'hij', 'zappa', 'werd', 'henderson', 'vervangen']"
nl,Het album staat vooral bekend omwille de invloeden van reggae en ska die de band,"['invloeden', 'vooral', 'reggae', 'omwille', 'die', 'staat', 'bekend', 'het', 'ska']"
nl,Boulder is een stad in Boulder County in de Amerikaanse staat Colorado aan de voet,"['stad', 'boulder', 'amerikaanse', 'staat', 'colorado', 'voet', 'een', 'aan']"
nl,Boulder is de grootste stad in Boulder County en de op zeven na grootste stad,"['stad', 'boulder', 'grootste', 'na', 'op', 'zeven']"
nl,De bevolking van Boulder telt dertigduizend studenten en staat daardoor bekend als politiek progressief in,"['telt', 'al', 'boulder', 'dertigduizend', 'politiek', 'bevolking', 'daardoor', 'staat', 'studenten', 'bekend', 'progressief']"
nl,In Boulder staat ook een belangrijke vestiging van het National Institute of Standards and Technology,"['vestiging', 'boulder', 'standard', 'technology', 'ook', 'staat', 'belangrijke', 'het', 'een']"
nl,Omdat Boulder op een hoogte van meer dan meter ligt en een droog bergklimaat heeft,"['droog', 'boulder', 'meter', 'heeft', 'op', 'dan', 'ligt', 'omdat', 'meer', 'een', 'bergklimaat', 'hoogte']"
nl,De belangrijkste winkelstraat in Boulder is Pearl Street gedeeltelijk voetgangersgebied met veel winkels restaurants en,"['gedeeltelijk', 'veel', 'winkels', 'restaurant', 'boulder', 'winkelstraat', 'belangrijkste', 'pearl', 'voetgangersgebied']"
nl,Jaarlijks wordt in de zomer een Shakespearefestival gehouden in het theater van de Universiteit van,"['wordt', 'jaarlijks', 'gehouden', 'zomer', 'universiteit', 'shakespearefestival', 'het', 'een']"
nl,Hoewel de serie in Hollywood werd opgenomen werden wel beelden van Boulder in de serie,"['wel', 'opgenomen', 'boulder', 'serie', 'hollywood', 'beelden', 'hoewel', 'werden', 'werd']"
nl,Zo zijn beelden van het huis waar Mork Mindy woonden opgenomen op Pine Street in,"['opgenomen', 'pine', 'zo', 'zijn', 'waar', 'beelden', 'op', 'mindy', 'woonden', 'het', 'mork', 'huis']"
nl,De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Walsingham,"['walsingham', 'soort', 'door', 'eerst', 'voor', 'naam', 'geldig', 'gepubliceerd', 'het', 'wetenschappelijke']"
nl,De stad ligt in het westen van het land vlak bij de rivier de Iskar,"['stad', 'rivier', 'iskar', 'westen', 'ligt', 'vlak', 'het', 'bij']"
nl,De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Kingma,"['soort', 'door', 'kingma', 'eerst', 'voor', 'naam', 'geldig', 'gepubliceerd', 'het', 'wetenschappelijke']"
nl,Vaak maar niet noodzakelijk is er nog Ã©Ã©n ander nietkoolstofatoom in de ring aanwezig doorgaans,"['noodzakelijk', 'vaak', 'ander', 'niet', 'maar', 'ring', 'aanwezig', 'doorgaans', 'er', 'nog', 'a(c)a(c)n', 'nietkoolstofatoom']"
nl,Het nummeren van de koolstofatomen in de ring start steeds bij het atoom dat geen,"['koolstofatomen', 'atoom', 'ring', 'nummeren', 'geen', 'het', 'dat', 'steed', 'bij']"
nl,De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door McCarty,"['soort', 'mccarty', 'door', 'eerst', 'voor', 'naam', 'geldig', 'gepubliceerd', 'het', 'werd', 'wetenschappelijke']"
nl,Libelloides longicornis is een insect uit de familie van de vlinderhaften Ascalaphidae die tot de,"['tot', 'uit', 'ascalaphidae', 'longicornis', 'vlinderhaften', 'die', 'insect', 'familie', 'libelloides', 'een']"
nl,De wetenschappelijke naam van dit geslacht is voor het eerst geldig gepubliceerd in door Girault,"['girault', 'door', 'eerst', 'dit', 'voor', 'naam', 'geldig', 'gepubliceerd', 'het', 'wetenschappelijke', 'geslacht']"
nl,Songs in A Minor is het debuutalbum van Amerikaanse soul en rbzangeres Alicia Keys dat,"['alicia', 'debuutalbum', 'amerikaanse', 'rbzangeres', 'minor', 'het', 'dat', 'soul']"
nl,In tegenstelling tot de titel van het album vertaald Liedjes in amineur staat er maar,"['amineur', 'tot', 'vertaald', 'liedjes', 'maar', 'titel', 'tegenstelling', 'staat', 'er', 'het']"
nl,Keys kreeg goede kritieken op haar album het debuteerde op nummer in de Billboard met,"['kritieken', 'nummer', 'op', 'goede', 'haar', 'debuteerde', 'kreeg', 'het']"
nl,Nu zijn er al meer dan zes miljoen exemplaren van over de toonbank gegaan in,"['toonbank', 'al', 'zijn', 'exemplaren', 'nu', 'dan', 'er', 'miljoen', 'meer', 'gegaan']"
nl,De Internationale luchthaven Harare Engels Harare International Airport officieel Robert Gabriel Mugabe International Airport is,"['officieel', 'luchthaven', 'mugabe', 'harare', 'gabriel', 'engels', 'internationale']"
nl,Er is slechts Ã©Ã©n startbaan maar die is wel weer meter lang en daarmee een,"['maar', 'slechts', 'een', 'meter', 'daarmee', 'die', 'startbaan', 'weer', 'er', 'wel', 'a(c)a(c)n', 'lang']"
nl,Het directoraatgeneraal is verantwoordelijk voor de vaststelling en implementatie van het concurrentiebeleid van de Europese,"['europese', 'voor', 'vaststelling', 'verantwoordelijk', 'het', 'directoraatgeneraal', 'concurrentiebeleid', 'implementatie']"
nl,Het DG Concurrentie heeft een dubbele rol in antitrustwetgeving een onderzoekende en een besluitvormende rol,"['dg', 'rol', 'onderzoekende', 'dubbele', 'antitrustwetgeving', 'heeft', 'besluitvormende', 'concurrentie', 'het', 'een']"
nl,Als een reactie op de kritiek besloot het directoraatgeneraal een aantal interne hervormingen door te,"['besloot', 'interne', 'al', 'door', 'kritiek', 'op', 'te', 'aantal', 'hervormingen', 'het', 'directoraatgeneraal', 'een', 'reactie']"
nl,De hoofdopdracht is het vrijwaren van de eerlijke mededinging op de Europese markten in samenwerking,"['markten', 'europese', 'samenwerking', 'eerlijke', 'mededinging', 'hoofdopdracht', 'op', 'vrijwaren', 'het']"
nl,De wettelijke basis voor het concurrentiebeleid van de Europese Commissie vormen de artikels van het,"['wettelijke', 'artikels', 'basis', 'europese', 'voor', 'commissie', 'vormen', 'het', 'concurrentiebeleid']"
nl,Het directoraatgeneraal floreerde onder het voorzitterschap van Eurocommissaris Neelie Kroes en haar beleid is voortgezet,"['voorzitterschap', 'onder', 'kroes', 'beleid', 'eurocommissaris', 'voortgezet', 'neelie', 'floreerde', 'haar', 'het', 'directoraatgeneraal']"
nl,De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Ebmer,"['soort', 'door', 'eerst', 'voor', 'ebmer', 'naam', 'geldig', 'gepubliceerd', 'het', 'wetenschappelijke']"
en,Dungeonland EX is an adventure module for the Dungeons Dragons DD roleplaying game written by,"['roleplaying', 'module', 'written', 'for', 'adventure', 'dungeonland', 'ex', 'by', 'dd', 'dungeon', 'an']"
en,It is an adaptation of Lewis Carrolls Alices Adventures in Wonderland with the various characters,"['wonderland', 'with', 'lewis', 'various', 'adventure', 'carroll', 'character', 'adaptation', 'alices', 'an']"
en,The EX module code stands for extension as the adventure is designed to be inserted,"['designed', 'inserted', 'module', 'stand', 'extension', 'for', 'code', 'adventure', 'ex', 'be', 'to']"
en,In Gygaxs own campaign an early version of Dungeonland was an extension of Castle Greyhawk,"['extension', 'greyhawk', 'own', 'version', 'early', 'dungeonland', 'gygaxs', 'campaign', 'an']"
en,In this module the player characters PCs are plummeted into what White Dwarf reviewer Jim,"['module', 'plummeted', 'dwarf', 'jim', 'this', 'into', 'pc', 'what', 'white', 'player', 'character', 'reviewer', 'are']"
en,Roger Johnson born April is an English footballer who plays as a central defender and,"['central', 'roger', 'english', 'johnson', 'defender', 'who', 'born', 'footballer', 'play', 'an']"
en,Johnson began his career with Wycombe Wanderers where he spent six years as a professional,"['with', 'six', 'began', 'spent', 'professional', 'johnson', 'career', 'wycombe', 'wanderer', 'year', 'where', 'his', 'he']"
en,He was part of the team that reached the FA Cup Final and was twice,"['fa', 'final', 'twice', 'part', 'that', 'reached', 'he']"
en,He moved into the Premier League by signing for Birmingham City in for Â£ million,"['birmingham', 'for', 'million', 'signing', 'aPS', 'by', 'moved', 'into', 'he']"
en,He departed Birmingham in after their relegation to join Midlands neighbours Wolverhampton Wanderers with whom,"['birmingham', 'after', 'with', 'departed', 'their', 'join', 'wanderer', 'midland', 'relegation', 'neighbour', 'whom', 'wolverhampton', 'to', 'he']"
en,After loan spells with Sheffield Wednesday and West Ham United Johnson left Wolves by mutual,"['wednesday', 'mutual', 'after', 'with', 'left', 'johnson', 'sheffield', 'loan', 'by', 'spell', 'wolf']"
en,He played for Indian Super League club Pune City in before returning to Charlton in,"['before', 'returning', 'to', 'pune', 'for', 'indian', 'played', 'charlton', 'he']"
en,Released at the end of the season Johnson signed a shortterm contract with Bromley in,"['end', 'signed', 'with', 'johnson', 'released', 'at', 'bromley', 'shortterm', 'season']"
en,Roddy Darragon born August in Le GrandBornand is a French crosscountry skier and noncommissioned officer,"['noncommissioned', 'august', 'roddy', 'crosscountry', 'darragon', 'grandbornand', 'born', 'officer', 'skier', 'french']"
en,Competing in three Winter Olympics he earned Frances first ever Winter Olympic crosscountry skiing medal,"['france', 'crosscountry', 'three', 'competing', 'olympics', 'ever', 'olympic', 'medal', 'skiing', 'earned', 'winter', 'he']"
en,Darragons best finish at the FIS Nordic World Ski Championships was a th in the,"['finish', 'world', 'nordic', 'darragons', 'championship', 'fis', 'th', 'at']"
en,His best World Cup finish was fourth in a sprint event in the Czech Republic,"['republic', 'event', 'finish', 'fourth', 'world', 'sprint', 'his', 'czech']"
en,The building is now defunct from having been used as a centre for outdoor pursuits,"['centre', 'having', 'for', 'used', 'pursuit', 'defunct', 'from', 'now', 'been', 'building', 'outdoor']"
en,The building is at the northern end of Swanage at the top of Northbrook Road,"['end', 'northbrook', 'road', 'northern', 'building', 'swanage', 'at']"
en,It won both the Norwegian MGP jr contest in September and went on to win,"['win', 'on', 'jr', 'mgp', 'contest', 'both', 'to', 'norwegian', 'went']"
en,The track won The BlackSheeps a Spellemann award Norwegian Grammy in the category Ãrets lÃ¥t,"['laY=t', 'category', 'rets', 'blacksheeps', 'grammy', 'track', 'spellemann', 'norwegian']"
en,Cat Island also has the nations highest point Mount Alvernia also known as Como Hill,"['alvernia', 'mount', 'also', 'ha', 'known', 'nation', 'island', 'hill', 'highest', 'cat', 'como', 'point']"
en,Jasjit Singh Gill born December better known as Jimmy Sheirgill is an Indian actor and,"['jasjit', 'known', 'actor', 'born', 'indian', 'better', 'jimmy', 'sheirgill', 'singh', 'gill', 'an']"
en,His breakthrough came with the blockbuster musical romance Mohabbatein which became the highestgrossing Bollywood film,"['became', 'which', 'with', 'musical', 'breakthrough', 'highestgrossing', 'his', 'bollywood', 'romance', 'mohabbatein', 'came']"
en,S Hum Tum A Wednesday Tanu Weds Manu Special Happy Bhag Jayegi and De De,"['wednesday', 'wed', 'bhag', 'special', 'manu', 'tum', 'hum', 'happy', 'jayegi', 'tanu']"
en,His highestgrossing releases came with the comedydrama Lage Raho Munna Bhai the drama film My,"['lage', 'with', 'drama', 'comedydrama', 'bhai', 'highestgrossing', 'my', 'munna', 'his', 'raho', 'came', 'release']"
en,His notable work in Punjabi cinema include Mel Karade Rabba Dharti Aa Gaye Munde U,"['mel', 'gaye', 'aa', 'munde', 'rabba', 'his', 'dharti', 'punjabi', 'cinema', 'karade', 'include', 'notable', 'work']"
en,Dorygnathus spear jaw was a genus of pterosaur that lived in Europe during the Early,"['jaw', 'pterosaur', 'dorygnathus', 'genus', 'spear', 'europe', 'during', 'early', 'that', 'lived']"
en,feet wingspan and a relatively small triangular sternum which is where its flight muscles attached,"['wingspan', 'which', 'flight', 'muscle', 'relatively', 'where', 'attached', 'sternum', 'foot', 'triangular']"
en,Large curved fangs that intermeshed when the jaws closed featured prominently at the front of,"['jaw', 'featured', 'when', 'intermeshed', 'large', 'curved', 'closed', 'fang', 'front', 'at', 'that', 'prominently']"
en,Having variable teeth a condition called heterodonty is rare in modern reptiles but more common,"['modern', 'teeth', 'reptile', 'having', 'variable', 'rare', 'heterodonty', 'but', 'more', 'condition', 'called']"
en,The fifth digit on the hindlimbs of Dorygnathus was unusually long and oriented to the,"['fifth', 'on', 'to', 'dorygnathus', 'hindlimb', 'oriented', 'digit', 'unusually']"
en,Its function is not certain but the toe may have supported a membrane like those,"['those', 'supported', 'toe', 'like', 'may', 'but', 'membrane', 'certain', 'function', 'not']"
en,Dorygnathus was according to David Unwin related to the Late Jurassic pterosaur Rhamphorhynchus and was,"['according', 'pterosaur', 'rhamphorhynchus', 'dorygnathus', 'jurassic', 'related', 'to', 'unwin', 'late']"
en,Revaz Tevdoradze Georgian á áááá áááááá áá«á born February is a Georgian professional football player currently playing,"['aaaa', 'currently', 'football', 'playing', 'professional', 'aaaaaa', 'tevdoradze', 'revaz', 'born', 'player', 'georgian', 'aa<<a', 'february']"
en,Owned by Dr Kamal Ahuja and founded in the centre has a reputation for helping,"['centre', 'kamal', 'founded', 'ha', 'helping', 'for', 'by', 'ahuja', 'reputation', 'owned']"
en,The clinic is closely associated with the London Sperm Bank and the London Egg Bank,"['with', 'clinic', 'sperm', 'egg', 'bank', 'london', 'associated', 'closely']"
en,Yingdong District simplified Chinese é¢ä¸åº traditional Chinese æ½æ±å pinyin YÇngdÅng QÅ« is a district of,"['ae', 'qa<<', 'simplified', 'traditional', 'ae+-a', 'ycngdang', 'eC/a,ao', 'yingdong', 'pinyin']"
en,Louis Missouri is a fitness journalist and author or coauthor of several books on mens,"['on', 'fitness', 'coauthor', 'journalist', 'author', 'several', 'missouri', 'book', 'or']"
en,Hes the former fitness editor of Mens Fitness magazine the former fitness director of Menâs,"['editor', 'magazine', 'director', 'fitness', 'former', 'menas', 'he']"
en,Schuler participated in JP Fitness Summit and Staley Training Systems Annual Training Summit on both,"['on', 'participated', 'system', 'fitness', 'staley', 'jp', 'both', 'schuler', 'summit', 'annual']"
en,Kyle Alandy Amor also known as Kyle Amor is an American visual artist commercial model,"['amor', 'visual', 'also', 'known', 'american', 'alandy', 'model', 'kyle', 'an']"
en,He first appeared on DOL a musical teleserye on ABSCBN as one of the band,"['on', 'appeared', 'musical', 'one', 'abscbn', 'dol', 'teleserye', 'he']"
en,He was also cast as one of the talents on the teen musical variety show,"['variety', 'also', 'on', 'teen', 'musical', 'one', 'cast', 'talent', 'show', 'he']"
en,Perdepoort Pass Or just Perdepoort is situated in the Eastern Cape province on the National,"['situated', 'on', 'eastern', 'province', 'just', 'cape', 'pas', 'perdepoort', 'or']"
en,The City Square was a public plaza located in the Central Business District CBD of,"['central', 'located', 'public', 'business', 'square', 'cbd', 'plaza']"
en,The site is currently bounded by Swanston Street Collins Street Flinders Lane and the Westin,"['collins', 'currently', 'flinders', 'bounded', 'swanston', 'site', 'by', 'westin', 'lane']"
en,The historic landmarks of Melbourne Town Hall and St Paulâs Cathedral are across the streets,"['cathedral', 'st', 'landmark', 'across', 'paulas', 'melbourne', 'town', 'historic', 'are']"
en,The square has been redeveloped several times and associated with a number of controversies over,"['with', 'ha', 'square', 'been', 'several', 'number', 'controversy', 'redeveloped', 'associated']"
en,The square closed on April in preparation for the construction of CBD South station and,"['south', 'on', 'for', 'preparation', 'cbd', 'square', 'closed', 'construction']"
en,Mohammadabade Pain Persian ÙØ­ÙØ¯Ø§Ø¨Ø§Ø¯Ù¾Ø§Ø¦ÙÙâ also Romanized as Moá¸©ammadÄbÄde PÄâÄ«n also known as Moá¸©ammadÄbÄd is a,"['moa,(c)ammadabad', 'also', 'known', 'romanized', 'paaa<<n', 'o-oSSo""oSSo-u', 'oSSo|uua', 'pain', 'moa,(c)ammadabade', 'mohammadabade', 'ou', 'persian']"
en,The Tour de France was the th edition of the Tour de France taking place,"['france', 'taking', 'place', 'th', 'tour']"
en,The race was won by Spanish cyclist Federico Bahamontes who also won the mountains classification,"['race', 'also', 'cyclist', 'who', 'by', 'federico', 'classification', 'spanish', 'bahamontes', 'mountain']"
en,Although the French national team had the favourites the race was contested between Anglade in,"['contested', 'although', 'race', 'favourite', 'anglade', 'between', 'french']"
en,Wakefield began his pitching career with the Pittsburgh Pirates but is most remembered for his,"['with', 'began', 'pitching', 'most', 'career', 'for', 'pittsburgh', 'his', 'but', 'wakefield', 'remembered', 'pirate']"
en,Known for his signature knuckleball Wakefield won his th career game on September against the,"['on', 'known', 'for', 'career', 'against', 'his', 'knuckleball', 'th', 'signature', 'wakefield']"
en,He is second in alltime wins at Fenway Park with behind Roger Clemenss and is,"['alltime', 'fenway', 'win', 'with', 'second', 'roger', 'clemens', 'at', 'behind', 'he']"
en,The North Pole also known as the Geographic North Pole or Terrestrial North Pole is,"['also', 'terrestrial', 'known', 'pole', 'north', 'geographic', 'or']"
en,The North Pole is the northernmost point on the Earth lying diametrically opposite the South,"['opposite', 'earth', 'south', 'on', 'diametrically', 'lying', 'pole', 'north', 'northernmost', 'point']"
en,At the North Pole all directions point south all lines of longitude converge there so,"['south', 'so', 'longitude', 'all', 'direction', 'pole', 'north', 'converge', 'line', 'there', 'at', 'point']"
en,The nearest land is usually said to be Kaffeklubben Island off the northern coast of,"['kaffeklubben', 'off', 'coast', 'nearest', 'island', 'northern', 'be', 'usually', 'to', 'said']"
en,The nearest permanently inhabited place is Alert in the Qikiqtaaluk Region Nunavut Canada which is,"['alert', 'canada', 'which', 'place', 'inhabited', 'region', 'nunavut', 'nearest', 'permanently', 'qikiqtaaluk']"
en,While the South Pole lies on a continental land mass the North Pole is located,"['south', 'on', 'mass', 'located', 'continental', 'pole', 'north', 'lie', 'while']"
en,The sea depth at the North Pole has been measured at m ft by the,"['depth', 'ha', 'pole', 'north', 'been', 'by', 'at', 'measured', 'ft', 'sea']"
en,This makes it impractical to construct a permanent station at the North Pole unlike the,"['permanent', 'construct', 'this', 'pole', 'impractical', 'north', 'make', 'unlike', 'at', 'to']"
en,However the Soviet Union and later Russia constructed a number of manned drifting stations on,"['however', 'russia', 'union', 'on', 'drifting', 'number', 'soviet', 'manned', 'constructed']"
en,Studies in the s predicted that the North Pole may become seasonally icefree because of,"['study', 'icefree', 'pole', 'seasonally', 'predicted', 'north', 'may', 'become', 'that']"
en,Attempts to reach the North Pole began in the late th century with the record,"['with', 'began', 'attempt', 'pole', 'reach', 'north', 'th', 'to', 'century', 'late']"
en,The first undisputed expedition to reach the North Pole was that of the airship Norge,"['airship', 'undisputed', 'pole', 'reach', 'expedition', 'north', 'norge', 'to', 'that']"
en,Three prior expeditions â led by Frederick Cook land Robert Peary land and Richard E,"['led', 'cook', 'three', 'richard', 'prior', 'expedition', 'by', 'frederick', 'peary']"
en,However in each case later analysis of expedition data has cast doubt upon the accuracy,"['however', 'ha', 'accuracy', 'expedition', 'analysis', 'cast', 'case', 'upon', 'each', 'doubt']"
